count_i, smass, sfr, m_age, l_age, AV 
10497 5.332 -3.871 0.249 -0.350 0.105
10498 5.707 -4.052 0.234 -0.095 3.748
10499 6.492 -3.631 0.093 -0.065 1.583
105 5.316 -4.133 0.260 -0.181 0.097
1050 5.439 -3.787 0.250 -0.752 1.056
10500 5.239 -4.216 0.282 -0.146 3.955
10501 5.199 -4.260 0.301 -0.122 4.000
10502 5.283 -4.170 0.266 -0.176 0.040
10503 6.108 -3.847 0.390 0.128 3.892
10504 5.547 -3.774 0.228 -0.558 3.786
10505 5.351 -4.062 0.279 -0.357 3.928
10506 5.199 -4.264 0.296 -0.128 3.999
10507 5.218 -4.233 0.300 -0.144 3.979
10508 5.490 -4.108 0.131 -0.292 0.032
10509 5.262 -4.155 0.283 -0.210 3.955
1051 5.711 -3.799 0.090 -0.302 0.104
10510 5.527 -3.558 0.268 -0.943 3.917
10511 5.315 -4.036 0.262 -0.271 3.915
10512 5.343 -4.108 0.260 -0.184 0.791
10513 5.301 -4.081 0.269 -0.196 0.385
10514 5.200 -4.263 0.291 -0.138 4.002
10515 5.527 -3.713 0.244 -0.713 3.777
10516 5.248 -4.177 0.296 -0.162 0.244
10517 5.367 -3.864 0.238 -0.480 2.284
10518 5.296 -4.192 0.262 -0.166 0.299
10519 5.431 -3.654 0.160 -0.519 0.048
1052 5.261 -4.176 0.281 -0.191 3.725
10520 5.452 -3.883 0.275 -0.567 3.893
10521 5.504 -3.905 0.255 -0.241 1.718
10522 5.512 -3.868 0.292 -0.412 1.296
10523 5.493 -3.843 0.186 -0.352 0.401
10524 5.198 -4.262 0.299 -0.130 3.999
10525 5.199 -4.263 0.296 -0.131 3.999
10526 5.632 -4.047 0.212 -0.125 2.836
10527 5.664 -3.655 0.287 -0.295 3.457
10528 5.563 -3.618 0.212 -0.479 0.396
10529 5.615 -3.331 0.182 -0.615 2.684
1053 5.452 -3.555 0.168 -0.583 0.065
10530 5.363 -3.829 0.240 -0.406 3.317
10531 5.505 -3.641 0.228 -0.453 0.864
10532 5.813 -3.915 0.364 -0.015 2.179
10533 5.338 -3.721 0.249 -0.492 0.095
10534 5.814 -3.850 -0.008 -0.363 0.051
10535 5.502 -3.359 0.199 -0.675 0.037
10536 5.331 -4.133 0.250 -0.230 3.873
10537 5.228 -4.224 0.282 -0.146 3.971
10539 5.249 -4.141 0.290 -0.180 0.051
1054 5.581 -3.508 0.200 -0.606 0.447
10540 5.626 -3.710 0.079 -0.453 0.046
10541 5.510 -3.584 0.204 -0.824 0.562
10542 5.316 -3.843 0.271 -0.817 3.987
10543 5.792 -3.371 0.248 -0.396 3.492
10544 5.437 -3.757 0.251 -0.720 0.247
10545 5.705 -3.613 0.267 -0.627 2.761
10546 5.234 -4.228 0.283 -0.147 0.023
10547 5.554 -4.052 0.071 -0.349 0.046
10548 5.538 -3.992 0.167 -0.278 0.085
10549 5.329 -4.037 0.245 -0.228 0.033
1055 5.564 -3.644 0.236 -0.344 0.497
10550 5.232 -4.221 0.288 -0.148 3.954
10551 5.573 -4.045 0.094 -0.318 0.078
10552 5.407 -3.808 0.251 -0.462 0.637
10553 5.416 -4.061 0.261 -0.171 0.993
10554 5.707 -3.799 0.179 -0.179 0.754
10555 5.350 -4.070 0.245 -0.216 0.830
10556 5.977 -3.879 0.143 -0.079 0.148
10557 5.596 -3.236 0.150 -0.927 0.151
10558 5.441 -3.472 0.172 -0.989 0.119
10559 5.428 -3.703 0.230 -0.717 0.387
1056 5.594 -3.419 0.202 -0.592 0.327
10560 5.409 -3.958 0.230 -0.257 0.058
10561 5.543 -3.646 0.208 -0.489 2.587
10562 5.632 -3.198 0.153 -0.771 2.800
10563 5.210 -4.241 0.288 -0.143 0.025
10564 5.752 -4.083 -0.016 -0.357 0.133
10565 5.707 -3.973 0.060 -0.318 0.133
10566 5.287 -4.157 0.263 -0.167 0.154
10567 5.635 -3.683 0.228 -0.624 3.424
10568 5.535 -4.021 0.137 -0.294 0.188
10569 5.244 -4.171 0.275 -0.174 0.315
1057 5.585 -3.576 0.235 -0.846 0.694
10570 5.559 -3.557 0.226 -0.904 3.274
10571 5.871 -2.962 0.220 -0.746 3.553
10572 5.425 -3.565 0.209 -0.584 0.054
10573 5.360 -3.892 0.246 -0.352 1.374
10574 5.394 -3.879 0.249 -0.531 1.340
10575 5.478 -3.792 0.252 -0.713 3.841
10576 5.200 -4.264 0.280 -0.140 3.998
10577 5.278 -4.182 0.252 -0.190 0.031
10578 5.673 -3.081 0.136 -0.455 3.609
10579 5.283 -4.148 0.256 -0.199 0.050
1058 5.955 -3.940 -0.084 -0.391 0.055
10580 5.244 -4.199 0.280 -0.171 2.111
10581 5.219 -4.232 0.291 -0.143 3.978
10582 5.284 -4.067 0.271 -0.236 0.096
10583 5.325 -3.862 0.253 -0.339 0.363
10584 5.311 -3.910 0.263 -0.321 0.061
10585 5.225 -4.225 0.296 -0.139 3.972
10586 5.401 -3.869 0.262 -0.342 0.107
10587 5.624 -3.653 0.246 -0.634 2.365
10588 5.289 -4.124 0.269 -0.183 0.258
10589 5.234 -4.220 0.303 -0.130 3.918
1059 5.720 -3.573 0.277 -0.210 3.227
10590 5.243 -4.158 0.301 -0.168 0.161
10591 5.284 -4.071 0.276 -0.217 3.212
10592 5.222 -4.192 0.287 -0.161 0.805
10593 5.578 -3.768 0.275 -0.178 0.648
10594 5.440 -3.987 0.232 -0.232 0.068
10595 5.299 -4.086 0.257 -0.200 0.034
10596 5.255 -4.189 0.287 -0.160 3.777
10597 5.630 -3.620 0.164 -0.325 1.775
10598 5.539 -3.759 0.289 -0.675 3.897
10599 5.311 -4.110 0.283 -0.217 3.030
106 5.299 -4.163 0.256 -0.215 0.979
1060 5.696 -2.992 0.109 -0.620 0.970
10600 5.199 -4.262 0.301 -0.132 3.998
10602 5.204 -4.258 0.287 -0.139 3.993
10603 5.197 -4.262 0.296 -0.127 4.001
10605 5.527 -3.992 0.189 -0.250 0.382
10606 5.350 -4.102 0.257 -0.181 0.046
10607 5.235 -4.203 0.283 -0.156 3.792
10608 5.279 -4.152 0.282 -0.178 2.407
1061 5.763 -3.552 0.249 -0.741 3.908
1062 5.582 -3.239 0.174 -1.295 3.949
1063 5.911 -3.721 0.310 -0.377 0.884
1064 6.215 -4.004 0.441 0.260 2.371
1065 6.335 -4.036 0.445 0.322 2.152
1066 5.662 -3.415 0.204 -0.928 0.654
1067 6.127 -3.706 -0.117 -0.514 0.305
1068 6.310 -3.771 0.064 -0.076 0.240
1069 6.051 -2.976 -0.111 -0.721 0.132
107 5.374 -3.916 0.259 -0.225 3.615
1070 6.145 -3.402 -0.185 -0.557 0.024
1071 6.300 -3.653 -0.232 -0.449 0.082
1072 6.229 -3.881 -0.190 -0.456 0.035
1073 5.898 -3.846 -0.069 -0.411 0.048
1074 6.156 -3.860 0.035 -0.172 0.283
1075 5.959 -3.929 -0.028 -0.352 0.078
1076 5.911 -3.818 0.145 -0.222 0.669
1077 6.324 -3.855 0.428 0.227 1.268
1078 6.178 -3.233 0.355 -0.174 0.329
1079 5.737 -3.022 0.071 -0.908 0.331
108 5.199 -4.263 0.297 -0.129 3.999
1080 5.570 -3.414 0.215 -0.915 0.175
1081 6.140 -3.828 -0.097 -0.381 0.124
1082 5.699 -2.871 0.022 -1.032 0.138
1083 5.725 -2.820 -0.026 -1.087 0.050
1084 5.708 -2.922 0.074 -1.032 0.119
1085 5.712 -2.834 0.022 -1.055 0.111
1086 5.484 -3.415 0.153 -1.080 0.181
1087 6.004 -2.507 -0.031 -1.111 2.771
1088 5.617 -3.188 0.141 -1.016 0.141
1089 5.795 -3.174 0.233 -0.699 0.819
109 5.650 -3.630 0.205 -0.339 0.565
1090 6.054 -3.855 0.400 0.032 1.909
1091 5.710 -3.101 0.171 -0.820 2.126
1092 5.975 -3.746 0.055 -0.464 1.033
1093 5.643 -3.098 0.146 -0.608 0.332
1094 5.850 -3.027 0.175 -0.828 1.022
1095 5.260 -4.128 0.277 -0.336 3.962
1096 5.429 -3.607 0.225 -0.963 0.281
1097 6.718 -3.906 0.468 0.374 3.099
1098 6.259 -3.877 0.087 -0.099 0.566
1099 5.538 -3.360 0.177 -0.812 0.134
11 5.519 -3.868 0.200 -0.421 1.002
110 5.420 -4.070 0.217 -0.229 0.048
1100 5.678 -3.856 0.237 -0.175 0.899
1101 5.657 -3.522 0.225 -0.594 0.914
1102 6.037 -3.904 0.034 -0.265 0.158
1103 5.758 -3.005 0.118 -0.809 1.159
1104 6.477 -3.698 0.431 0.232 2.613
1105 5.778 -2.879 0.047 -0.952 0.810
1106 6.691 -3.707 0.447 0.338 3.714
1107 6.328 -3.305 0.371 0.111 0.900
1108 6.409 -3.526 0.437 0.195 1.661
1109 5.881 -3.629 0.126 -0.156 0.157
111 5.271 -4.160 0.268 -0.178 0.057
1110 5.571 -3.639 0.238 -0.834 1.321
1111 5.661 -3.207 0.127 -0.772 0.273
1112 5.996 -3.695 0.386 -0.050 0.464
1113 5.677 -4.008 0.117 -0.295 0.113
1114 5.303 -4.166 0.239 -0.195 0.068
1115 5.714 -3.918 0.079 -0.362 0.197
1116 5.988 -2.843 0.012 -0.473 3.846
1117 5.423 -4.080 0.201 -0.227 0.044
1118 5.615 -3.577 0.139 -0.478 0.100
1119 5.789 -2.850 0.095 -0.530 0.217
112 5.485 -3.848 0.255 -0.604 3.918
1120 5.826 -3.962 0.177 -0.097 0.249
1121 5.405 -4.134 0.180 -0.264 0.035
1122 5.711 -3.491 0.234 -0.479 2.125
1123 5.633 -4.061 0.059 -0.328 0.038
1124 5.669 -4.047 0.037 -0.333 0.049
1125 5.599 -3.659 0.212 -0.801 1.202
1126 5.728 -4.069 0.099 -0.237 0.125
1127 5.523 -4.034 0.124 -0.293 0.101
1128 5.198 -4.262 0.290 -0.130 4.000
1129 5.377 -3.998 0.254 -0.388 0.384
113 5.487 -4.069 0.152 -0.269 0.110
1130 5.219 -4.235 0.279 -0.145 3.965
1131 5.198 -4.262 0.286 -0.137 3.999
1132 5.543 -3.761 0.275 -0.658 3.854
1133 5.469 -3.494 0.148 -0.636 0.061
1134 5.367 -3.828 0.235 -0.685 3.941
1135 5.498 -3.555 0.203 -1.002 3.919
1136 5.741 -2.907 0.092 -0.519 0.163
1137 5.463 -3.461 0.209 -0.743 0.109
1138 5.811 -3.337 0.244 -0.897 3.828
1139 5.825 -2.845 0.100 -0.926 2.737
114 5.275 -4.096 0.275 -0.204 3.659
1140 6.079 -3.619 0.409 0.086 1.303
1141 5.235 -4.212 0.287 -0.158 0.066
1142 5.441 -3.910 0.273 -0.230 2.382
1143 5.868 -3.413 0.283 -0.276 1.086
1144 5.883 -2.966 0.188 -0.718 2.469
1145 5.605 -3.393 0.200 -0.683 0.396
1146 5.676 -3.485 0.217 -0.443 1.291
1147 5.615 -3.589 0.103 -0.700 0.111
1148 5.591 -3.324 0.175 -0.798 0.392
1149 5.521 -3.915 0.307 -0.114 1.521
115 5.208 -4.253 0.285 -0.142 3.990
1150 5.664 -3.404 0.232 -0.517 0.348
1151 5.416 -4.058 0.217 -0.258 0.045
1152 5.232 -4.174 0.288 -0.165 0.272
1153 5.587 -3.378 0.191 -0.716 0.414
1154 5.666 -3.054 0.135 -0.874 0.127
1155 6.293 -3.663 0.450 -0.008 3.897
1156 5.792 -2.937 0.100 -0.883 1.134
1157 5.906 -2.699 0.054 -0.781 1.887
1158 6.186 -3.729 0.085 -0.091 1.345
1159 6.046 -3.687 0.390 0.062 0.573
116 5.201 -4.260 0.293 -0.129 3.995
1160 5.807 -2.991 0.051 -0.808 1.369
1161 6.028 -3.715 0.023 -0.247 0.120
1162 6.132 -3.784 0.367 0.113 0.749
1163 5.524 -3.235 0.141 -0.821 0.044
1164 5.205 -4.254 0.310 -0.125 3.996
1165 5.630 -3.373 0.207 -0.760 0.121
1166 5.947 -3.953 -0.062 -0.379 0.185
1167 6.069 -3.922 0.005 -0.284 0.146
1168 6.196 -3.909 0.059 -0.156 0.131
1169 6.636 -3.716 0.441 0.317 3.173
117 5.218 -4.232 0.286 -0.146 2.087
1170 6.183 -3.829 0.038 -0.158 0.774
1171 5.641 -3.245 0.197 -0.940 0.143
1172 5.762 -2.833 0.031 -1.109 0.185
1173 5.893 -2.698 -0.057 -1.017 0.141
1174 6.120 -3.028 0.157 -0.505 0.297
1175 6.131 -4.027 -0.138 -0.393 0.048
1176 6.167 -3.889 -0.010 -0.298 0.315
1177 6.114 -2.842 0.270 -0.531 0.136
1178 6.513 -3.738 0.434 0.270 0.679
1179 6.381 -4.034 0.084 -0.013 1.577
118 6.363 -3.751 0.428 0.222 3.527
1180 5.513 -3.307 0.168 -1.073 0.109
1181 5.508 -3.483 0.208 -1.068 0.520
1182 5.549 -3.474 0.222 -0.936 0.297
1183 5.637 -3.021 0.110 -1.042 0.095
1184 5.867 -4.012 -0.036 -0.334 0.055
1185 5.922 -3.900 -0.103 -0.393 0.054
1186 5.543 -3.344 0.168 -1.156 0.962
1187 5.532 -3.422 0.197 -1.103 0.576
1188 5.695 -2.942 0.070 -1.074 0.136
1189 5.732 -2.806 -0.002 -1.071 0.069
119 5.479 -3.528 0.147 -0.608 0.049
1190 5.633 -3.086 0.141 -1.057 0.174
1191 5.687 -2.883 0.055 -1.063 0.096
1192 5.776 -2.864 0.039 -0.973 0.059
1193 5.906 -2.937 0.205 -0.791 0.255
1194 5.509 -3.479 0.183 -1.047 0.986
1195 6.504 -3.897 0.442 0.301 3.136
1196 6.249 -3.511 0.091 -0.402 3.799
1197 5.842 -2.624 -0.048 -0.704 0.248
1198 6.360 -2.805 0.368 -0.357 2.076
1199 5.667 -3.341 0.141 -1.090 1.105
12 5.598 -3.918 0.129 -0.277 0.075
1200 6.459 -3.706 0.113 -0.077 1.475
1201 5.689 -2.952 0.094 -1.029 0.085
1202 5.550 -3.371 0.179 -1.121 2.115
1203 5.859 -3.161 0.286 -0.528 0.817
1204 5.828 -2.826 0.082 -0.926 2.478
1205 5.574 -3.436 0.167 -0.761 0.373
1206 5.681 -3.100 0.172 -0.799 0.607
1207 5.897 -2.953 0.101 -0.735 1.476
1208 5.506 -3.323 0.189 -0.826 0.085
1209 5.830 -4.049 -0.099 -0.414 0.104
121 5.319 -3.817 0.249 -0.426 0.078
1210 5.895 -3.150 0.125 -0.654 0.664
1211 5.529 -3.390 0.179 -1.203 3.926
1212 6.017 -3.900 0.138 -0.105 2.300
1213 5.603 -3.119 0.121 -0.865 0.057
1214 6.340 -3.937 0.137 -0.007 3.468
1215 5.918 -3.953 -0.068 -0.385 0.199
1216 5.374 -4.067 0.219 -0.239 0.158
1217 5.620 -4.125 0.374 0.032 3.939
1218 5.770 -4.032 0.166 -0.113 2.626
1219 5.327 -4.111 0.270 -0.173 0.962
122 5.199 -4.260 0.291 -0.131 3.999
1220 5.486 -3.974 0.217 -0.248 0.588
1221 5.580 -3.756 0.274 -0.307 2.444
1222 5.799 -3.928 0.031 -0.353 0.075
1223 5.429 -4.048 0.212 -0.251 0.264
1224 6.020 -3.703 0.163 -0.233 3.756
1225 5.720 -3.413 0.223 -0.857 2.546
1226 5.561 -3.457 0.222 -0.547 0.244
1227 5.387 -3.724 0.213 -0.513 0.079
1228 5.541 -3.824 0.161 -0.608 0.213
1229 5.577 -4.052 0.086 -0.339 0.080
123 5.588 -3.922 0.261 -0.405 3.910
1230 5.378 -4.141 0.211 -0.227 0.043
1231 5.339 -3.911 0.264 -0.419 0.274
1232 5.518 -3.631 0.247 -0.425 1.292
1233 5.229 -4.220 0.294 -0.146 3.906
1234 6.453 -3.149 0.401 0.086 1.339
1235 5.326 -4.165 0.251 -0.191 0.051
1236 6.071 -3.890 0.408 0.146 1.376
1237 5.409 -3.721 0.260 -0.876 3.935
1238 5.739 -3.246 -0.022 -0.471 0.060
1239 5.870 -2.630 -0.081 -1.089 3.788
124 5.326 -3.922 0.257 -0.299 3.788
1240 5.673 -3.363 0.197 -0.909 1.469
1241 5.970 -2.691 0.111 -0.904 3.015
1242 5.853 -2.823 0.061 -0.933 2.275
1243 6.047 -3.688 0.388 0.097 1.179
1244 5.564 -3.712 0.263 -0.353 0.942
1245 5.358 -3.857 0.258 -0.351 0.040
1246 5.509 -3.432 0.210 -0.603 0.053
1247 5.877 -3.514 0.272 -0.369 1.106
1248 5.585 -3.298 0.197 -0.763 0.289
1249 5.610 -3.422 0.131 -0.631 0.314
125 5.623 -3.461 0.227 -0.392 0.594
1250 5.828 -2.815 0.036 -0.957 1.584
1251 6.422 -3.857 0.448 0.260 1.887
1252 5.465 -3.767 0.231 -0.350 1.020
1253 5.300 -4.086 0.268 -0.210 0.663
1254 5.680 -3.117 0.171 -0.771 2.711
1255 5.823 -4.059 -0.016 -0.348 0.118
1256 5.748 -2.972 0.105 -0.907 1.439
1257 6.299 -3.743 0.419 0.208 0.610
1258 5.811 -2.664 -0.056 -0.673 0.335
1259 6.186 -3.907 0.077 -0.086 1.020
126 5.606 -3.671 0.183 -0.364 3.463
1260 5.981 -2.539 -0.023 -0.989 3.478
1261 5.508 -3.407 0.193 -1.146 1.939
1262 5.901 -2.717 -0.027 -1.028 2.894
1263 5.799 -2.941 0.088 -0.861 1.405
1264 6.147 -3.623 0.363 0.004 0.472
1265 6.160 -3.870 0.130 -0.073 0.353
1266 5.604 -3.119 0.132 -0.848 0.102
1267 6.950 -3.027 0.064 -0.280 2.536
1268 5.647 -2.965 0.082 -0.636 0.241
1269 5.550 -3.263 0.152 -0.907 0.105
127 5.337 -4.032 0.239 -0.224 0.048
1270 5.470 -3.534 0.218 -1.001 0.396
1271 5.567 -3.414 0.176 -1.073 1.342
1272 5.618 -3.489 0.186 -0.921 0.727
1273 6.280 -3.917 0.112 -0.018 1.608
1274 5.511 -3.508 0.211 -1.032 0.332
1275 6.113 -3.589 -0.086 -0.595 0.226
1276 6.578 -3.899 0.432 0.301 0.160
1277 6.125 -3.524 -0.178 -0.580 0.122
1278 5.646 -3.156 0.142 -1.325 3.938
1279 5.640 -3.064 0.137 -1.008 0.106
128 5.319 -4.026 0.277 -0.432 3.956
1280 5.833 -2.851 -0.102 -0.991 0.078
1281 5.390 -3.918 0.298 -0.524 3.982
1282 6.520 -3.752 0.447 0.302 1.029
1283 6.269 -3.770 -0.158 -0.420 1.488
1284 5.733 -2.968 0.067 -0.938 0.135
1285 5.603 -3.466 0.161 -0.918 1.095
1286 6.325 -3.873 0.049 -0.079 0.115
1287 6.078 -3.884 -0.005 -0.279 0.274
1288 6.024 -4.006 -0.135 -0.408 0.073
1289 6.408 -3.860 0.098 -0.026 0.381
129 5.577 -3.796 0.216 -0.611 3.842
1290 5.831 -2.731 0.005 -1.056 0.085
1291 5.805 -2.753 -0.051 -1.095 0.085
1292 5.740 -2.875 0.043 -1.042 0.045
1293 6.554 -3.852 0.447 0.321 1.735
1294 5.507 -3.345 0.185 -1.251 3.959
1295 5.643 -3.325 0.173 -1.143 2.018
1296 6.478 -3.914 0.158 0.048 1.856
1297 6.599 -3.925 0.439 0.336 2.683
1298 6.038 -2.862 -0.060 -0.562 0.929
1299 6.363 -3.723 0.034 -0.123 2.690
13 5.507 -3.669 0.223 -0.735 3.863
130 5.309 -4.102 0.264 -0.196 0.038
1300 5.935 -2.518 -0.064 -0.680 0.680
1301 6.347 -2.449 0.181 -0.388 1.228
1302 5.933 -2.648 0.004 -1.080 1.523
1303 6.796 -3.694 0.440 0.361 3.291
1304 6.531 -3.730 0.434 0.261 0.979
1305 6.483 -3.414 0.432 0.214 0.700
1306 6.233 -3.903 0.061 -0.169 0.094
1307 5.832 -3.026 0.117 -0.756 0.226
1308 5.700 -3.489 0.073 -0.565 0.103
1309 5.636 -3.177 0.130 -0.901 0.351
131 5.373 -3.912 0.234 -0.340 0.041
1310 5.748 -2.996 0.160 -0.747 1.940
1311 5.610 -4.076 0.081 -0.315 0.041
1312 6.197 -3.941 0.434 0.256 2.072
1313 7.860 -0.461 -0.594 -0.888 2.016
1314 5.337 -4.049 0.271 -0.196 0.529
1315 5.298 -4.175 0.270 -0.162 0.039
1316 5.816 -4.121 0.014 -0.342 0.068
1317 5.520 -3.897 0.201 -0.271 0.433
1318 5.914 -3.625 0.108 -0.242 0.897
1319 5.643 -3.297 0.234 -0.689 0.233
132 5.206 -4.252 0.284 -0.143 3.983
1320 5.678 -3.480 0.099 -0.673 0.267
1321 5.968 -3.875 0.373 0.082 0.338
1322 5.250 -4.190 0.291 -0.158 3.663
1323 5.704 -3.684 0.145 -0.249 0.672
1324 5.908 -3.901 -0.046 -0.406 0.200
1325 5.907 -3.568 0.350 -0.024 1.364
1326 5.243 -4.195 0.276 -0.164 0.311
1327 5.720 -3.925 0.110 -0.267 0.461
1328 5.785 -3.865 0.033 -0.348 0.198
1329 5.359 -4.094 0.219 -0.247 0.115
133 5.530 -4.107 0.097 -0.307 0.022
1330 5.488 -3.511 0.216 -0.587 0.036
1331 5.245 -4.218 0.274 -0.160 3.931
1332 5.281 -4.169 0.264 -0.179 0.028
1333 5.371 -3.962 0.250 -0.266 0.274
1334 5.244 -4.211 0.280 -0.158 0.068
1335 5.745 -3.868 0.155 -0.275 0.173
1336 5.343 -4.030 0.243 -0.276 3.875
1337 5.198 -4.264 0.283 -0.146 4.000
1338 5.341 -4.008 0.291 -0.191 3.519
1339 5.827 -3.239 0.121 -0.316 0.243
134 5.503 -3.403 0.184 -0.677 0.114
1340 5.541 -3.192 0.096 -0.745 0.077
1341 5.777 -2.850 0.065 -0.726 0.176
1342 5.489 -3.477 0.204 -1.068 0.832
1343 5.737 -3.185 0.199 -0.600 0.394
1344 5.732 -2.870 0.031 -0.992 2.373
1345 5.714 -3.286 0.064 -0.677 0.125
1346 5.596 -3.541 0.199 -0.886 1.193
1347 5.727 -2.739 -0.044 -0.763 0.311
1348 5.891 -3.386 0.249 -0.368 0.802
1349 5.806 -3.856 0.307 -0.097 1.050
135 5.198 -4.263 0.289 -0.139 3.999
1350 5.814 -4.012 -0.031 -0.382 0.073
1351 5.985 -4.079 -0.071 -0.347 0.197
1352 5.878 -2.853 0.081 -0.892 2.540
1353 5.948 -3.962 -0.058 -0.378 0.066
1354 5.914 -2.704 0.110 -0.537 0.613
1355 5.639 -3.207 0.146 -0.715 0.403
1356 5.716 -3.243 0.185 -0.544 0.825
1357 5.730 -3.042 0.051 -0.838 0.110
1358 6.175 -3.885 0.118 -0.071 0.882
1359 5.596 -3.320 0.196 -0.854 0.193
136 5.244 -4.192 0.289 -0.158 0.393
1360 5.711 -2.748 -0.034 -0.751 0.119
1361 6.101 -3.802 0.054 -0.122 0.109
1362 5.664 -2.973 0.083 -0.537 0.714
1363 5.720 -2.858 0.014 -0.819 0.298
1364 5.550 -3.470 0.188 -1.038 1.138
1365 5.570 -3.339 0.209 -0.652 0.067
1366 6.074 -3.700 0.271 -0.008 0.736
1367 6.094 -3.203 0.040 -0.484 1.279
1368 5.779 -2.899 0.068 -0.933 1.390
1369 6.374 -3.963 0.448 0.278 0.479
137 5.617 -3.088 0.110 -0.503 0.200
1370 5.652 -3.031 0.103 -0.509 0.641
1371 5.628 -3.106 0.146 -0.830 0.539
1372 5.610 -3.270 0.209 -1.193 3.801
1373 5.258 -4.133 0.298 -0.315 3.987
1374 5.540 -3.444 0.186 -1.082 0.494
1375 5.467 -3.479 0.217 -1.097 0.722
1376 5.654 -3.146 0.149 -1.050 0.191
1377 5.665 -3.339 0.228 -1.046 0.824
1378 5.533 -3.383 0.186 -1.167 0.559
1379 6.576 -3.655 0.432 0.247 0.943
138 5.517 -3.296 0.168 -0.770 0.055
1380 6.601 -3.803 0.435 0.299 0.725
1381 6.190 -3.620 -0.068 -0.604 0.908
1382 6.265 -3.868 -0.129 -0.401 0.098
1383 6.469 -3.744 0.091 -0.037 0.109
1384 6.724 -3.547 0.469 0.324 1.168
1385 6.595 -3.658 0.042 -0.067 1.163
1386 5.682 -3.071 0.115 -1.063 0.137
1387 5.543 -3.245 0.149 -1.120 0.145
1388 5.605 -3.366 0.193 -1.098 0.887
1389 6.450 -3.954 0.042 -0.090 0.069
139 5.602 -3.878 0.149 -0.427 0.241
1390 6.382 -3.870 -0.087 -0.296 0.148
1391 6.016 -3.392 0.352 -0.629 1.294
1392 6.466 -4.001 -0.037 -0.200 0.068
1393 5.844 -2.755 0.055 -1.103 0.226
1394 5.671 -2.953 0.049 -1.178 0.097
1395 5.797 -2.796 0.028 -1.107 0.077
1396 5.733 -2.974 0.084 -1.042 0.138
1397 6.361 -3.802 0.101 -0.046 0.358
1398 6.651 -3.820 0.443 0.344 1.680
1399 6.376 -2.980 0.386 -0.207 0.790
14 5.483 -4.138 0.144 -0.276 0.042
140 5.593 -3.801 0.267 -0.197 1.762
1400 5.611 -3.394 0.210 -1.047 0.799
1401 6.543 -3.796 0.451 0.279 1.224
1402 6.201 -2.895 0.090 -0.245 0.511
1403 5.672 -3.004 0.124 -1.032 0.115
1404 5.400 -3.532 0.228 -1.130 3.978
1405 5.796 -2.899 0.053 -0.907 0.363
1406 5.964 -2.629 0.009 -1.004 1.933
1407 6.502 -2.909 0.368 0.030 0.931
1408 6.189 -3.825 -0.166 -0.428 0.295
1409 6.092 -3.720 0.377 -0.178 0.145
141 5.467 -3.938 0.220 -0.232 0.170
1410 5.503 -3.298 0.156 -0.775 0.085
1411 5.515 -3.678 0.276 -0.822 3.964
1412 5.838 -2.691 0.014 -0.659 0.790
1413 5.746 -2.788 0.001 -0.631 0.353
1414 5.657 -3.374 0.263 -1.052 3.901
1415 6.256 -3.834 0.047 -0.107 0.829
1416 5.763 -3.350 0.056 -0.607 0.103
1417 5.647 -4.008 0.166 -0.241 0.135
1418 5.684 -3.928 0.057 -0.355 0.023
1419 5.224 -4.214 0.287 -0.157 3.467
142 5.789 -3.940 0.115 -0.199 0.179
1420 5.240 -4.202 0.297 -0.151 0.271
1421 5.721 -3.760 0.085 -0.350 0.595
1422 5.696 -3.158 0.083 -0.806 1.081
1423 5.785 -2.801 0.042 -0.599 0.292
1424 5.738 -3.394 0.217 -0.945 3.611
1425 5.963 -3.869 0.133 -0.084 0.954
1426 11.910 3.118 0.334 -0.195 2.577
1427 6.353 -3.772 0.075 -0.111 3.112
1428 5.481 -3.477 0.182 -0.638 0.292
1429 5.600 -3.656 0.212 -0.634 2.784
143 5.402 -3.892 0.258 -0.281 0.060
1430 5.656 -3.987 0.103 -0.290 0.078
1431 5.487 -3.648 0.245 -0.613 0.184
1432 5.200 -4.264 0.287 -0.131 3.998
1433 5.488 -3.594 0.223 -0.750 0.274
1434 5.393 -3.537 0.222 -1.120 3.951
1435 5.414 -4.087 0.254 -0.176 0.786
1436 6.101 -4.009 0.433 0.250 3.151
1437 5.378 -3.877 0.247 -0.575 3.964
1438 5.454 -3.829 0.269 -0.263 1.388
1439 5.741 -3.194 0.221 -0.636 3.875
144 5.351 -3.834 0.249 -0.390 0.152
1440 5.403 -4.058 0.225 -0.223 0.121
1441 5.691 -3.790 0.245 -0.274 1.950
1442 5.507 -3.208 0.130 -0.526 0.071
1443 5.736 -4.004 -0.031 -0.373 0.028
1444 5.669 -3.392 0.213 -0.997 2.010
1445 5.858 -2.942 0.180 -0.762 0.754
1446 5.489 -3.401 0.198 -0.663 0.110
1447 5.607 -4.055 0.098 -0.304 0.054
1448 5.884 -3.900 -0.041 -0.388 0.136
1449 6.237 -3.676 0.112 -0.066 2.433
145 5.201 -4.261 0.294 -0.135 3.997
1450 5.806 -2.699 -0.007 -0.712 0.825
1451 5.736 -3.966 -0.013 -0.379 0.041
1452 5.560 -3.602 0.202 -0.475 0.104
1453 5.762 -3.438 0.232 -0.401 0.491
1454 6.089 -3.991 0.156 -0.011 0.596
1455 5.722 -2.916 0.089 -1.016 2.512
1456 5.799 -3.917 0.122 -0.241 0.549
