count_i, smass, sfr, m_age, l_age, AV 
2498 5.874 -3.740 0.110 -0.300 0.264
2499 6.223 -3.827 -0.171 -0.478 0.228
25 6.047 -2.633 0.062 -1.082 1.767
250 5.771 -3.214 0.188 -1.000 3.787
251 5.598 -3.714 0.190 -0.337 0.324
252 5.275 -4.173 0.285 -0.146 3.915
253 6.394 -3.720 0.112 -0.068 0.497
254 6.016 -3.123 0.022 -0.895 3.227
255 5.819 -3.832 0.031 -0.360 0.159
256 6.060 -4.000 -0.073 -0.337 0.115
257 6.465 -3.295 -0.260 -0.493 0.346
258 6.313 -3.344 -0.199 -0.474 0.181
259 5.296 -4.109 0.277 -0.200 0.175
26 5.739 -2.972 0.119 -0.909 0.305
260 5.931 -2.958 0.228 -0.866 2.536
261 5.985 -2.721 -0.007 -0.926 0.370
262 6.065 -2.531 0.023 -1.050 0.834
263 6.185 -2.362 -0.078 -1.272 3.544
264 5.858 -2.881 0.072 -1.064 0.160
265 5.933 -3.350 0.224 -0.769 0.388
266 5.961 -2.773 0.050 -0.942 0.509
267 6.116 -2.997 0.132 -1.073 3.393
268 5.959 -2.893 0.082 -1.180 2.704
269 6.543 -3.324 -0.223 -0.462 0.252
27 5.728 -3.390 0.174 -0.475 1.041
270 5.985 -2.768 0.006 -1.226 1.057
271 6.197 -2.709 0.076 -1.208 3.161
272 6.311 -3.088 -0.110 -0.724 0.200
273 6.582 -2.922 -0.220 -0.727 0.334
274 6.938 -3.724 -0.133 -0.299 0.295
275 6.858 -2.745 -0.340 -0.653 0.142
276 6.762 -3.403 -0.362 -0.520 0.117
277 6.660 -3.505 -0.265 -0.445 0.339
278 6.782 -3.299 -0.228 -0.448 0.495
279 6.336 -2.158 -0.058 -1.138 0.590
28 6.325 -2.908 -0.075 -0.639 0.464
280 6.302 -2.457 0.191 -0.967 0.304
281 6.179 -2.265 -0.143 -1.278 0.160
282 6.239 -2.275 -0.035 -1.221 0.434
283 6.005 -2.932 0.054 -1.276 0.500
284 7.227 -3.462 0.448 0.323 3.356
285 6.838 -3.559 0.032 -0.149 3.052
286 7.067 -3.650 0.444 0.353 3.001
287 6.098 -2.703 0.012 -1.407 2.970
288 6.905 -3.657 0.057 -0.068 0.211
289 6.417 -3.019 -0.180 -0.558 0.335
29 5.868 -2.777 0.069 -0.909 0.225
290 6.822 -3.413 0.306 0.120 0.471
291 7.185 -3.575 0.468 0.367 3.090
292 7.255 -3.262 0.401 0.290 3.714
293 6.380 -1.980 -0.282 -1.258 3.072
294 6.746 -3.282 0.418 0.166 0.719
295 6.519 -2.966 0.102 -0.514 0.677
296 6.417 -3.544 -0.078 -0.335 0.251
297 6.140 -3.772 -0.123 -0.453 0.270
298 5.983 -2.887 0.124 -0.888 0.314
299 6.388 -3.704 0.046 -0.223 0.353
3 5.428 -3.770 0.234 -0.345 0.251
30 5.270 -4.134 0.285 -0.172 1.886
300 6.321 -2.884 0.268 -0.406 1.854
301 6.224 -3.508 -0.168 -0.470 0.135
302 6.062 -3.745 -0.105 -0.413 0.119
303 5.271 -4.144 0.282 -0.155 3.924
304 5.803 -3.833 0.198 -0.161 0.454
305 6.265 -3.061 0.104 -0.806 3.337
306 6.771 -3.082 0.028 -0.147 2.329
307 6.032 -2.506 -0.153 -1.153 0.143
308 6.195 -2.469 -0.043 -1.279 2.676
309 6.991 -3.901 0.465 0.401 3.960
31 5.976 -3.753 0.131 -0.310 0.869
310 6.033 -2.679 0.059 -1.063 0.671
311 5.895 -2.703 0.021 -1.043 0.176
312 5.927 -2.679 -0.026 -1.254 0.542
313 6.308 -2.400 0.100 -0.875 1.236
314 6.220 -2.660 0.201 -0.715 0.491
315 6.053 -2.601 0.033 -0.950 0.895
316 6.723 -2.748 0.396 -0.074 0.875
317 6.898 -3.380 0.040 -0.085 1.263
318 6.117 -2.631 0.060 -1.434 3.814
319 6.073 -2.761 0.069 -1.308 3.239
32 6.302 -3.670 0.135 -0.133 2.516
320 6.609 -2.796 0.044 -0.414 0.288
321 6.828 -3.545 0.407 0.246 0.482
322 6.464 -3.161 -0.017 -0.458 1.169
323 5.836 -2.968 0.095 -1.351 0.161
324 5.799 -2.917 0.034 -1.417 0.602
325 6.069 -2.786 0.050 -1.319 0.700
326 7.228 -3.471 0.462 0.381 0.612
327 6.198 -2.523 -0.052 -1.253 0.213
328 6.265 -2.459 0.111 -1.150 0.216
329 6.120 -2.588 -0.014 -1.392 2.728
33 6.217 -3.581 -0.054 -0.404 0.258
330 6.376 -2.181 -0.120 -1.089 0.231
331 6.921 -3.864 -0.015 -0.100 0.200
332 6.683 -1.799 -0.158 -0.710 0.205
333 6.398 -2.067 -0.192 -1.177 0.178
334 6.191 -2.801 -0.091 -1.224 0.307
335 7.200 -3.387 0.034 -0.052 2.279
336 6.666 -2.170 0.282 -0.671 0.733
337 6.899 -3.621 0.076 -0.037 0.804
338 6.150 -2.508 -0.072 -1.507 3.281
339 6.211 -2.515 -0.000 -1.416 3.736
34 5.939 -2.939 0.009 -0.934 0.461
340 5.948 -2.664 -0.031 -1.564 3.686
341 6.110 -2.463 -0.152 -1.055 0.210
342 6.162 -2.656 0.061 -0.997 0.656
343 6.461 -2.112 -0.061 -0.595 0.331
344 6.457 -3.675 -0.197 -0.417 0.305
345 6.080 -2.607 -0.080 -1.094 0.307
346 6.047 -2.462 -0.098 -1.083 0.641
347 6.326 -3.150 -0.144 -0.747 0.561
348 6.271 -3.815 0.003 -0.319 0.493
349 6.500 -3.083 -0.247 -0.576 0.297
35 6.264 -3.601 0.087 -0.141 0.645
350 5.945 -2.643 -0.026 -1.032 0.194
351 6.298 -3.686 -0.141 -0.463 0.401
352 5.966 -3.909 0.049 -0.335 0.062
353 6.269 -3.612 0.355 0.054 0.985
354 5.807 -4.056 0.147 -0.230 0.184
355 5.221 -4.234 0.288 -0.142 3.969
356 6.562 -3.812 0.088 -0.041 0.323
357 7.109 -3.540 0.446 0.350 3.552
358 6.094 -2.799 0.086 -1.157 1.470
359 6.125 -2.460 0.042 -1.046 0.190
36 5.875 -3.140 0.186 -1.121 2.689
360 6.512 -2.479 -0.230 -0.541 0.295
361 6.031 -2.881 0.189 -1.131 0.251
362 5.607 -3.515 0.261 -0.804 3.853
363 6.855 -3.729 0.452 0.349 0.400
364 6.561 -3.622 0.086 -0.141 0.318
365 6.883 -3.608 0.120 0.006 1.970
366 5.953 -2.772 0.053 -1.232 0.388
367 6.978 -3.398 0.018 -0.102 3.075
368 6.248 -2.816 0.047 -0.650 1.494
369 6.300 -2.568 0.054 -0.987 0.474
37 5.653 -3.454 0.218 -0.460 0.247
370 6.283 -2.440 -0.073 -0.903 0.432
371 6.267 -2.232 -0.120 -1.165 0.500
372 6.898 -3.082 0.289 0.070 0.433
373 6.583 -3.657 -0.264 -0.455 0.175
374 5.995 -2.708 0.020 -1.316 0.357
375 6.101 -2.584 0.015 -1.329 0.331
376 5.893 -2.741 -0.044 -1.525 0.360
377 7.274 -3.446 -0.062 -0.219 3.131
378 7.165 -3.739 0.078 0.008 0.501
379 6.957 -1.582 0.109 -0.661 0.939
38 5.988 -2.824 0.158 -0.739 3.022
380 7.241 -3.585 0.009 -0.074 1.519
381 6.078 -2.585 -0.125 -1.441 0.295
382 6.375 -1.950 -0.459 -1.357 0.142
383 7.156 -3.534 -0.001 -0.092 0.215
384 6.156 -2.494 0.119 -1.376 0.329
385 7.067 -1.597 0.050 -0.759 3.452
386 6.457 -2.715 0.223 -0.850 1.089
387 7.214 -3.467 0.439 0.345 0.524
388 5.806 -2.977 0.211 -1.287 3.928
389 6.909 -3.172 0.325 0.001 0.594
39 5.970 -2.628 -0.047 -1.014 0.187
390 6.361 -2.579 0.038 -1.235 3.068
391 6.102 -2.551 -0.032 -1.496 3.803
392 6.776 -3.216 0.338 0.017 0.708
393 6.569 -1.906 -0.296 -1.191 2.574
394 5.863 -2.933 0.056 -1.385 0.420
395 6.094 -2.809 0.166 -1.164 2.939
396 6.391 -2.211 0.011 -0.933 2.464
397 6.035 -2.746 0.060 -1.259 2.931
398 6.481 -2.892 0.024 -0.432 1.516
399 7.049 -3.691 0.069 -0.042 2.153
4 5.264 -4.189 0.285 -0.146 3.961
40 5.912 -3.338 0.214 -0.795 3.685
400 6.777 -2.089 0.003 -0.401 3.010
401 6.362 -3.356 -0.244 -0.675 0.306
402 6.180 -3.705 -0.092 -0.396 0.116
403 6.641 -3.924 -0.166 -0.404 0.284
404 6.090 -3.823 -0.092 -0.448 0.087
405 6.029 -3.261 -0.064 -0.468 0.214
406 6.124 -3.599 -0.077 -0.426 0.144
407 6.120 -2.913 0.301 -0.994 3.906
408 5.831 -3.026 0.101 -1.104 0.889
409 6.117 -2.614 0.132 -0.858 0.321
41 5.673 -3.195 0.080 -0.590 0.244
410 7.067 -3.397 0.430 0.332 2.437
411 6.406 -2.173 0.047 -1.136 3.308
412 6.146 -2.393 -0.049 -0.990 3.003
413 6.460 -3.760 -0.224 -0.440 0.212
414 6.998 -3.505 0.445 0.328 1.632
415 6.706 -3.575 -0.133 -0.321 0.398
416 6.446 -2.051 -0.119 -0.671 1.176
417 6.834 -2.986 0.019 -0.145 1.451
418 6.990 -3.830 0.460 0.403 3.930
419 6.236 -2.797 0.170 -1.085 2.729
42 5.719 -3.796 0.101 -0.341 0.239
420 5.718 -3.062 0.162 -1.325 3.858
421 7.127 -3.697 0.039 -0.019 1.166
422 7.442 -3.190 0.458 0.392 3.037
423 6.058 -2.758 0.076 -1.302 0.264
424 6.188 -2.294 -0.090 -1.295 0.214
425 6.987 -3.257 0.157 -0.035 1.187
426 6.575 -2.671 -0.163 -0.965 0.828
427 7.139 -3.439 0.054 -0.024 0.546
428 7.355 -3.417 0.456 0.367 0.784
429 6.785 -2.801 -0.271 -0.836 0.826
43 5.754 -3.559 0.305 -0.184 1.695
430 6.897 -2.903 -0.307 -0.783 0.624
431 7.101 -2.067 0.220 -0.447 0.326
432 6.477 -1.969 -0.233 -1.347 0.385
433 6.344 -2.430 -0.048 -1.351 0.417
434 7.422 -3.529 0.062 -0.024 1.945
435 6.217 -2.322 -0.214 -1.458 0.377
436 6.837 -2.012 0.313 -0.784 0.711
437 7.410 -3.276 0.438 0.347 0.934
438 6.010 -2.558 -0.056 -1.569 1.593
439 6.117 -2.663 0.046 -1.287 0.715
44 5.504 -3.741 0.223 -0.340 0.201
440 7.240 -3.219 0.378 0.230 0.929
441 6.332 -2.229 -0.121 -1.377 0.900
442 6.433 -2.041 -0.010 -1.119 0.449
443 7.098 -3.475 0.141 0.033 1.133
444 6.578 -1.806 -0.406 -1.214 1.954
445 6.224 -2.566 -0.051 -1.370 2.910
446 6.063 -2.615 -0.067 -1.547 3.216
447 6.187 -2.586 -0.063 -1.319 2.622
448 6.645 -2.727 0.115 -0.584 2.156
449 6.497 -2.083 0.036 -1.049 1.300
45 5.338 -4.023 0.250 -0.244 0.096
450 5.925 -2.800 0.051 -1.397 1.180
451 6.626 -3.210 -0.234 -0.575 1.156
452 6.347 -3.317 -0.053 -0.341 0.976
453 6.075 -2.338 -0.274 -1.224 0.183
454 6.086 -2.690 -0.003 -1.146 0.614
455 5.957 -2.826 0.040 -1.337 2.858
456 6.548 -3.459 0.368 0.157 2.025
457 5.962 -2.684 -0.027 -1.100 3.708
458 6.281 -2.758 -0.200 -0.554 0.548
459 6.619 -3.308 0.350 0.081 1.570
46 6.263 -2.907 0.177 -0.350 2.752
460 5.920 -2.810 0.141 -0.900 0.086
461 6.699 -3.555 0.155 -0.019 0.514
462 6.398 -2.540 -0.257 -0.872 0.204
463 6.301 -2.086 -0.246 -0.898 0.516
464 6.023 -2.758 0.110 -1.378 3.783
465 6.908 -3.629 0.413 0.257 0.715
466 6.039 -2.549 -0.080 -1.282 0.257
467 5.941 -2.884 0.079 -1.261 0.448
468 6.988 -3.297 0.443 0.172 0.981
469 7.010 -2.080 -0.051 -0.329 0.944
47 5.366 -3.988 0.297 -0.221 0.778
470 6.328 -2.323 -0.061 -1.169 0.420
471 7.212 -3.551 0.065 -0.009 2.867
472 5.978 -2.702 -0.086 -1.420 0.428
473 6.004 -2.716 0.024 -1.378 0.217
474 6.257 -2.453 0.034 -1.254 0.224
475 7.094 -3.543 0.014 -0.080 0.177
476 7.136 -3.701 0.075 -0.047 0.455
477 6.378 -2.553 0.099 -1.247 0.574
478 6.770 -1.938 -0.352 -1.121 1.588
479 7.324 -3.459 0.279 0.152 0.321
48 5.529 -3.708 0.262 -0.335 0.149
480 7.272 -3.446 0.075 -0.015 0.539
481 7.100 -1.907 0.337 -0.493 1.055
482 6.729 -2.088 0.279 -0.954 0.329
483 6.422 -2.159 -0.196 -1.397 0.204
484 6.865 -1.696 0.148 -1.014 1.179
485 7.272 -2.247 0.027 -0.364 0.397
486 6.554 -1.804 -0.466 -1.406 0.417
487 6.196 -2.447 -0.044 -1.542 0.809
488 6.153 -2.394 -0.135 -1.609 1.492
489 7.519 -3.172 0.450 0.365 0.545
49 5.758 -3.967 0.233 -0.093 0.928
490 7.414 -3.244 0.093 0.005 0.811
491 6.818 -1.708 -0.132 -1.130 1.406
492 6.494 -1.831 -0.443 -1.385 0.575
493 6.870 -2.722 0.385 -0.506 0.669
494 7.038 -1.897 0.228 -0.296 0.374
495 6.006 -2.555 -0.086 -1.590 3.854
496 6.043 -2.666 0.118 -1.424 0.966
497 6.252 -2.181 -0.212 -1.323 0.269
498 6.122 -2.316 -0.167 -1.351 0.625
499 6.958 -2.658 0.299 -0.122 0.561
5 5.366 -4.052 0.270 -0.208 0.099
50 5.294 -4.188 0.286 -0.152 0.095
500 6.060 -2.730 0.072 -1.369 1.411
501 6.803 -2.772 0.370 -0.425 1.346
502 6.139 -2.412 -0.061 -1.297 1.014
503 7.038 -3.705 0.073 -0.016 2.667
504 5.837 -2.870 0.044 -1.142 0.310
505 6.429 -3.667 -0.142 -0.455 0.272
506 6.986 -3.525 0.447 0.345 3.862
507 6.021 -2.664 0.039 -1.114 0.197
508 6.638 -3.501 0.445 0.260 2.991
509 6.340 -2.090 -0.168 -0.793 0.268
51 5.495 -3.952 0.241 -0.210 1.172
510 6.407 -3.009 -0.088 -0.458 2.300
511 5.967 -2.789 0.067 -0.845 0.336
512 6.378 -2.670 0.242 -0.584 0.470
513 6.179 -2.347 -0.083 -1.192 0.272
514 6.126 -2.545 0.007 -1.122 0.420
515 6.136 -2.361 -0.177 -1.260 0.602
516 6.768 -1.904 0.215 -0.420 0.871
517 6.672 -2.371 0.301 -0.593 1.246
518 6.164 -2.348 -0.126 -1.271 0.317
519 7.193 -3.515 0.468 0.351 2.800
52 5.282 -4.177 0.271 -0.162 3.947
520 7.211 -3.550 0.466 0.406 2.190
521 7.118 -2.975 0.439 0.297 1.044
522 7.140 -3.190 0.006 -0.119 1.037
523 7.283 -3.532 0.454 0.375 0.902
524 6.131 -2.448 -0.103 -1.380 0.311
525 6.485 -1.909 -0.203 -1.284 0.614
526 6.248 -2.599 -0.015 -1.367 0.348
527 6.956 -2.099 -0.238 -0.842 1.063
528 7.241 -3.045 0.027 -0.193 0.563
529 6.965 -1.345 -0.377 -0.923 1.250
53 5.732 -3.944 0.117 -0.322 0.201
530 6.284 -2.419 -0.009 -1.470 0.535
531 7.504 -2.820 0.451 0.281 0.715
532 6.865 -1.570 -0.247 -1.257 1.733
533 7.463 -3.549 0.118 -0.026 0.268
534 6.983 -2.420 0.380 -0.663 0.653
535 7.533 -3.435 0.028 -0.032 0.565
536 7.296 -2.025 -0.429 -0.759 0.762
537 7.674 -3.046 0.475 0.381 0.450
538 9.570 -0.892 0.353 -0.156 2.910
539 7.696 -3.245 0.460 0.391 0.351
54 5.257 -4.150 0.283 -0.168 2.037
540 7.705 -3.446 0.457 0.371 0.952
541 7.436 -1.938 0.397 -0.225 1.066
542 7.615 -2.898 0.477 0.393 0.644
543 6.844 -1.557 -0.405 -1.093 0.765
544 6.419 -2.354 0.081 -1.372 1.261
545 7.421 -3.514 0.322 0.212 0.426
546 6.551 -1.893 -0.222 -1.275 0.492
547 6.737 -2.007 0.053 -0.941 0.893
548 7.312 -3.323 0.461 0.346 1.779
549 6.415 -2.027 -0.310 -1.216 2.069
55 5.735 -3.946 0.103 -0.266 0.141
550 6.230 -2.490 0.013 -1.167 0.348
551 6.292 -2.690 0.206 -1.184 2.348
552 7.231 -3.422 0.039 -0.054 3.112
553 6.168 -2.267 -0.197 -1.210 0.434
554 6.383 -2.222 0.019 -1.016 1.514
555 7.017 -3.544 0.025 -0.055 1.505
556 6.540 -3.617 0.075 -0.129 0.552
557 6.678 -2.350 0.281 -0.344 0.570
558 6.159 -2.329 -0.183 -1.173 0.615
559 6.023 -2.657 -0.135 -1.017 1.042
56 5.901 -3.585 -0.012 -0.488 0.183
560 5.906 -2.837 0.081 -0.893 0.370
561 7.058 -3.310 0.040 -0.058 2.507
562 6.327 -3.416 0.196 -0.206 0.960
563 6.329 -3.256 -0.117 -0.469 0.459
564 6.367 -1.999 -0.359 -0.894 0.166
565 6.292 -2.108 -0.339 -0.842 0.191
566 6.288 -2.909 0.263 -0.879 1.601
567 6.644 -2.272 -0.263 -0.873 0.218
568 6.940 -3.494 -0.067 -0.225 0.588
569 6.150 -2.542 -0.104 -1.315 0.513
57 5.954 -3.330 -0.043 -0.621 0.116
570 7.259 -3.699 0.441 0.352 1.700
571 6.384 -2.206 -0.229 -1.099 1.497
572 6.001 -2.626 -0.007 -1.364 0.287
573 7.326 -3.462 0.464 0.368 0.632
574 6.973 -3.071 -0.359 -0.650 0.665
575 6.170 -2.462 -0.024 -1.532 1.737
576 7.348 -3.334 0.353 0.252 0.261
577 6.297 -2.496 0.100 -1.316 0.645
578 7.564 -3.313 0.453 0.359 1.238
579 7.556 -3.492 0.442 0.392 0.295
58 5.856 -3.425 0.253 -0.347 2.280
580 6.553 -1.828 -0.360 -1.418 0.355
581 7.449 -3.155 0.251 0.016 0.256
582 6.306 -2.313 -0.210 -1.549 0.378
583 7.069 -1.613 -0.216 -0.992 0.791
584 7.445 -2.489 0.425 -0.153 0.538
585 6.844 -1.447 -0.703 -1.435 0.649
586 7.745 -3.471 0.282 0.187 0.200
587 7.683 -3.454 0.068 0.017 0.540
588 7.663 -1.943 0.314 -0.077 0.787
589 7.724 -3.157 0.017 -0.038 0.836
59 6.104 -2.446 -0.020 -1.097 0.260
590 7.731 -2.810 0.305 0.178 0.310
591 7.587 -1.946 0.054 -0.335 0.821
592 7.710 -1.991 0.427 0.040 0.827
593 6.874 -1.524 -0.421 -1.371 1.004
594 7.571 -2.483 0.082 -0.202 0.914
595 6.469 -2.196 -0.269 -1.554 1.438
596 6.883 -1.502 -0.636 -1.310 1.891
597 6.502 -1.901 -0.430 -1.501 0.939
598 6.999 -1.527 -0.257 -1.171 2.710
599 6.659 -1.697 -0.435 -1.325 2.095
6 6.214 -3.894 -0.087 -0.367 0.085
60 6.045 -2.885 0.174 -0.696 0.302
600 6.121 -2.572 -0.023 -1.458 1.830
601 7.437 -3.339 0.465 0.390 1.828
602 7.196 -3.190 0.297 0.164 0.498
603 6.268 -2.383 0.105 -1.425 2.989
604 7.042 -3.473 0.049 -0.078 0.352
605 6.245 -2.274 -0.083 -1.133 0.229
606 7.178 -3.330 0.073 -0.031 1.565
607 6.771 -3.079 0.198 -0.012 0.309
608 6.133 -2.341 -0.132 -1.232 0.285
609 6.157 -2.896 0.224 -1.043 3.741
61 5.754 -3.953 0.206 -0.204 0.329
610 6.499 -3.465 0.198 -0.043 0.691
611 5.372 -4.064 0.265 -0.205 0.165
612 6.403 -3.390 -0.188 -0.470 0.201
613 6.083 -2.376 -0.154 -1.152 0.471
614 6.075 -2.432 -0.222 -1.156 0.139
615 6.395 -2.109 -0.380 -1.116 0.213
616 6.062 -2.457 -0.138 -1.144 0.253
617 6.635 -1.984 0.007 -1.050 2.463
618 6.387 -2.192 -0.130 -1.212 0.343
619 6.598 -1.791 -0.448 -1.303 3.044
62 5.606 -3.782 0.203 -0.276 2.700
620 7.546 -3.328 0.467 0.401 3.364
621 7.273 -3.432 0.430 0.329 0.640
622 6.315 -2.373 -0.027 -1.292 0.558
623 7.230 -2.308 0.368 -0.000 1.181
624 6.746 -1.583 -0.559 -1.327 2.926
625 7.419 -3.363 0.453 0.374 0.434
626 6.372 -2.237 -0.167 -1.541 3.593
627 7.522 -3.275 0.473 0.398 1.072
628 7.413 -3.371 0.073 -0.016 0.799
629 6.331 -2.179 -0.257 -1.521 0.310
63 6.122 -3.661 -0.063 -0.385 0.308
630 7.475 -2.965 0.108 -0.120 0.533
631 7.000 -1.770 -0.119 -1.071 0.554
632 7.545 -1.893 0.048 -0.221 0.438
633 7.741 -3.724 0.359 0.286 0.280
634 7.758 -3.495 0.307 0.230 0.292
635 7.063 -1.273 -0.477 -1.323 1.378
636 7.546 -1.688 -0.039 -0.540 0.836
637 7.881 -3.420 0.332 0.228 0.415
638 7.903 -3.878 0.337 0.220 0.359
639 7.844 -3.460 0.253 0.081 0.409
64 5.809 -3.172 0.117 -1.103 3.543
640 7.626 -1.495 0.287 -0.409 0.830
641 7.824 -1.559 0.414 0.157 0.185
642 7.802 -3.668 0.048 0.020 0.523
643 7.947 -3.473 0.479 0.441 0.526
644 7.824 -2.312 0.413 0.219 0.301
645 7.936 -3.150 0.467 0.415 0.869
646 7.197 -1.391 -0.093 -1.145 1.586
647 7.778 -3.232 0.450 0.357 1.239
648 7.701 -3.460 0.469 0.421 0.418
649 7.736 -3.421 0.476 0.429 1.505
65 6.015 -2.579 0.022 -1.041 2.906
650 11.509 3.211 -0.686 -1.396 1.600
651 7.490 -3.255 0.461 0.392 0.620
652 6.137 -2.309 -0.272 -1.715 3.758
653 7.185 -2.394 -0.024 -0.341 0.934
654 7.305 -2.616 0.447 0.304 0.902
655 6.594 -1.806 -0.366 -1.252 1.588
656 6.783 -2.853 -0.326 -0.795 0.642
657 6.791 -2.001 0.203 -0.717 1.321
658 6.208 -2.311 -0.114 -1.193 0.282
659 6.819 -3.926 -0.108 -0.283 0.188
66 6.269 -3.587 -0.196 -0.447 0.104
660 6.700 -1.926 0.154 -0.498 1.951
661 6.069 -2.455 -0.014 -1.080 0.227
662 5.917 -2.778 0.012 -1.391 3.742
663 6.932 -3.460 0.106 -0.033 2.290
664 6.692 -1.698 -0.171 -0.741 1.297
665 7.008 -3.113 0.072 -0.075 0.798
666 7.108 -3.493 0.437 0.350 0.255
667 7.175 -3.486 0.458 0.354 0.657
668 7.273 -3.643 0.051 -0.012 2.859
669 7.007 -3.435 0.269 0.141 0.705
67 6.091 -3.023 0.048 -1.054 3.184
670 7.062 -2.108 0.001 -0.297 0.587
671 7.390 -3.193 0.463 0.350 0.824
672 6.108 -2.422 -0.158 -1.634 3.845
673 6.945 -1.956 -0.082 -0.784 0.844
674 7.449 -3.351 0.470 0.392 0.371
675 7.465 -3.624 0.342 0.268 1.135
676 6.987 -2.689 -0.264 -0.747 0.689
677 6.948 -2.558 0.389 -0.621 1.002
678 7.565 -3.636 0.466 0.422 0.549
679 7.189 -1.937 -0.424 -0.870 1.450
68 5.613 -3.921 0.137 -0.298 0.173
680 7.349 -1.823 0.352 -0.370 0.523
681 7.100 -1.326 -0.380 -1.204 1.396
682 10.004 1.315 0.011 -1.533 1.968
683 7.519 -2.487 -0.379 -0.682 0.959
684 7.882 -3.457 0.328 0.243 0.402
685 7.816 -3.002 -0.087 -0.234 0.978
686 7.796 -3.159 0.061 -0.007 0.259
687 7.855 -3.441 0.058 0.005 0.336
688 7.934 -2.103 0.367 0.146 0.264
689 7.687 -0.911 -0.135 -0.640 1.245
69 6.212 -3.707 -0.119 -0.396 0.131
690 7.818 -2.003 0.009 -0.270 0.791
691 7.976 -2.093 0.402 0.193 0.267
692 7.975 -2.229 0.451 0.240 0.591
693 8.002 -2.030 0.461 0.225 0.653
694 7.685 -1.283 -0.437 -0.790 1.627
695 7.906 -1.828 0.460 0.095 0.562
696 7.942 -3.630 0.371 0.305 0.365
697 7.117 -1.237 -0.506 -1.323 1.621
698 7.342 -1.357 -0.299 -1.036 1.376
699 7.034 -1.325 -0.495 -1.318 1.460
7 6.317 -3.611 0.083 -0.144 0.356
70 5.874 -3.140 0.110 -1.093 3.868
700 7.695 -2.774 0.460 0.340 0.409
701 7.647 -2.735 0.469 0.361 0.454
702 6.881 -1.485 -0.444 -1.317 1.843
703 7.613 -3.453 0.461 0.413 0.972
704 7.477 -3.088 0.056 -0.049 1.914
705 5.593 -3.630 0.270 -0.693 3.914
706 6.579 -1.932 -0.072 -1.175 0.803
707 7.234 -3.255 -0.196 -0.368 2.049
708 6.317 -2.129 -0.260 -1.331 0.586
709 6.548 -1.786 -0.341 -0.803 0.198
71 6.255 -3.203 0.112 -0.290 0.771
710 6.556 -2.548 -0.380 -0.625 0.159
711 6.088 -3.082 0.264 -0.896 0.974
712 5.911 -2.848 0.001 -1.265 0.442
713 5.978 -2.788 0.015 -1.147 0.353
714 6.758 -3.543 0.137 -0.070 0.589
715 6.433 -1.966 -0.339 -0.854 0.255
716 6.860 -1.963 0.159 -0.353 0.706
717 6.546 -1.777 -0.378 -0.940 0.995
718 7.302 -3.377 0.446 0.360 1.082
719 6.957 -3.325 -0.197 -0.391 0.278
72 6.154 -2.275 -0.185 -0.871 1.526
720 6.735 -3.746 -0.258 -0.438 0.300
721 7.469 -3.392 0.448 0.325 1.237
722 7.492 -3.412 0.456 0.376 1.435
723 6.212 -2.635 0.088 -1.317 0.339
724 6.470 -2.094 -0.232 -1.335 0.186
725 7.337 -3.256 0.057 -0.047 0.530
726 7.064 -2.880 -0.343 -0.692 0.512
727 7.378 -3.154 0.094 -0.055 0.541
728 7.443 -3.560 0.028 -0.062 0.697
729 7.503 -3.417 0.146 0.041 0.383
73 5.576 -3.414 0.229 -1.000 3.897
730 7.161 -2.292 0.377 -0.513 0.301
731 7.605 -3.529 -0.012 -0.078 0.218
732 7.697 -3.198 0.155 0.059 0.307
733 7.673 -2.150 0.044 -0.190 0.227
734 7.459 -1.352 -0.109 -0.874 1.075
735 7.909 -1.655 0.409 0.119 0.413
736 7.999 -3.673 0.261 0.194 0.218
737 8.091 -3.713 0.452 0.405 0.177
738 8.096 -3.357 0.417 0.340 0.343
739 7.910 -1.725 -0.008 -0.323 0.680
74 5.848 -3.913 0.044 -0.319 0.248
740 7.791 -1.240 0.341 -0.434 0.857
741 8.034 -3.358 0.178 0.104 0.404
742 8.059 -4.007 0.318 0.251 0.184
743 8.092 -2.261 0.455 0.326 0.411
744 8.021 -3.140 -0.028 -0.069 1.215
745 8.018 -2.650 0.060 -0.009 1.085
746 8.020 -3.262 0.271 0.183 0.561
747 7.695 -1.252 0.356 -0.561 1.196
748 7.710 -1.736 -0.290 -0.662 1.307
749 7.078 -1.228 -0.552 -1.358 1.095
75 6.002 -2.650 0.037 -0.971 0.222
750 6.502 -2.068 -0.204 -1.637 1.025
751 7.750 -3.622 0.323 0.208 0.159
752 7.513 -2.438 0.448 -0.129 0.355
753 7.688 -3.636 0.472 0.424 0.535
754 7.289 -1.442 0.279 -0.309 0.752
755 6.261 -2.436 -0.016 -1.509 1.049
756 7.308 -3.420 0.021 -0.052 0.540
757 7.370 -3.345 0.046 -0.045 1.008
758 7.448 -3.398 0.437 0.365 0.569
759 7.301 -3.293 0.446 0.357 0.314
76 5.952 -3.053 0.159 -1.129 3.196
760 6.874 -3.698 -0.216 -0.343 0.212
761 6.146 -2.816 0.248 -1.138 3.901
762 6.714 -3.860 -0.158 -0.346 0.193
763 6.306 -2.341 -0.009 -1.023 0.912
764 6.278 -2.372 0.026 -0.964 0.960
765 6.100 -2.764 0.075 -1.247 2.168
766 6.851 -3.908 -0.000 -0.118 0.324
767 7.310 -3.666 0.455 0.369 2.771
