count_i, smass, sfr, m_age, l_age, AV 
8528 6.554 -3.848 0.080 -0.022 2.512
8529 6.809 -3.920 0.458 0.379 3.873
853 5.517 -3.713 0.206 -0.327 3.251
8530 5.587 -3.243 0.169 -1.272 2.019
8531 5.507 -3.260 0.145 -1.348 3.963
8532 5.624 -3.329 0.203 -1.135 2.216
8533 5.343 -3.650 0.219 -1.064 3.945
8534 5.461 -3.520 0.219 -1.079 1.464
8535 5.564 -3.852 0.268 -0.481 0.675
8536 6.618 -3.790 0.450 0.327 3.258
8537 5.630 -3.253 0.172 -1.232 3.914
8538 5.423 -3.617 0.258 -0.983 3.978
8539 5.589 -3.444 0.229 -1.061 1.361
854 5.215 -4.242 0.291 -0.136 3.993
8540 5.855 -4.043 0.206 -0.038 3.863
8541 5.456 -3.380 0.177 -1.245 3.948
8542 5.505 -3.534 0.222 -0.996 3.004
8543 6.214 -3.792 0.089 -0.090 1.406
8544 5.970 -2.910 0.168 -0.351 3.242
8545 5.503 -3.958 0.249 -0.258 1.634
8546 6.047 -3.771 -0.095 -0.447 2.825
8547 5.836 -3.833 0.335 -0.051 1.401
8548 5.807 -3.923 0.300 -0.169 1.859
8549 5.988 -3.790 0.379 0.083 1.756
855 5.527 -3.473 0.200 -1.047 2.214
8550 5.201 -4.264 0.313 -0.120 4.000
8551 5.488 -3.678 0.220 -0.584 1.013
8552 5.368 -3.675 0.234 -0.999 3.973
8553 5.534 -3.253 0.151 -0.561 1.420
8554 15.424 4.896 0.444 0.406 1.738
8555 5.742 -3.117 0.192 -0.770 1.897
8556 5.513 -3.474 0.205 -1.024 2.573
8557 5.395 -3.693 0.215 -0.902 1.336
8558 5.199 -4.266 0.289 -0.133 4.001
8559 5.679 -3.808 0.335 -0.076 2.493
856 6.026 -3.798 0.142 -0.195 1.364
8560 5.387 -4.009 0.252 -0.220 0.361
8561 5.356 -4.017 0.250 -0.227 2.017
8562 5.451 -3.646 0.221 -0.961 2.012
8563 6.081 -4.166 0.454 0.298 3.988
8564 5.547 -3.512 0.207 -0.983 2.015
8565 6.616 -3.820 0.457 0.322 3.818
8566 5.964 -2.899 0.200 -0.717 0.642
8567 6.363 -2.685 -0.267 -0.580 3.410
8568 5.599 -3.292 0.185 -1.230 3.953
8569 5.595 -3.197 0.154 -1.312 3.915
857 5.486 -3.833 0.216 -0.345 1.603
8570 6.778 -3.696 0.465 0.339 3.367
8571 5.667 -3.162 0.128 -1.279 2.556
8572 5.696 -3.129 0.117 -1.345 3.569
8573 5.629 -3.204 0.182 -1.305 2.212
8574 5.806 -3.069 0.092 -1.293 3.107
8575 5.755 -2.988 0.058 -1.400 3.873
8576 5.316 -4.040 0.300 -0.368 3.984
8577 5.727 -2.979 0.109 -1.406 3.727
8578 5.980 -2.965 0.152 -1.194 3.612
8579 5.780 -3.031 0.130 -1.291 2.310
858 5.591 -3.474 0.214 -0.900 1.690
8580 5.748 -3.067 0.159 -1.311 1.956
8581 5.676 -3.042 0.072 -1.413 2.375
8582 5.723 -3.086 0.141 -1.314 2.180
8583 5.706 -3.088 0.126 -1.336 1.563
8584 5.794 -3.019 0.080 -1.346 1.741
8585 5.870 -2.988 0.118 -1.304 1.448
8586 5.782 -2.957 0.095 -1.402 2.095
8587 5.728 -2.911 0.082 -1.475 2.633
8588 6.046 -2.865 0.015 -1.292 2.269
8589 6.001 -2.721 0.044 -1.466 3.200
859 5.546 -3.451 0.202 -1.058 2.247
8590 5.428 -3.841 0.271 -0.592 3.982
8591 5.798 -2.814 -0.006 -1.541 2.355
8592 5.853 -2.918 0.113 -1.382 1.432
8593 5.871 -2.811 0.006 -1.473 1.957
8594 5.832 -2.810 0.035 -1.507 2.748
8595 5.938 -2.676 -0.053 -1.527 3.497
8596 5.944 -2.765 0.125 -1.443 2.318
8597 6.594 -2.332 -0.366 -1.002 2.938
8598 5.807 -2.920 0.045 -1.417 1.277
8599 5.772 -2.975 0.115 -1.386 1.323
86 5.292 -4.101 0.286 -0.172 2.551
860 5.629 -3.223 0.117 -1.225 2.665
8600 5.792 -2.898 0.060 -1.453 2.080
8601 5.902 -2.787 0.052 -1.448 2.384
8602 5.789 -2.799 -0.034 -1.546 1.979
8603 6.187 -2.979 -0.155 -1.120 1.725
8604 5.884 -2.819 0.105 -1.403 2.269
8605 5.916 -2.750 0.091 -1.489 3.687
8606 5.956 -2.776 0.052 -1.482 3.360
8607 6.032 -2.888 -0.119 -1.316 2.562
8608 7.007 -3.815 0.075 -0.191 3.855
8609 5.846 -2.821 0.039 -1.484 2.994
861 5.656 -3.125 0.128 -1.324 3.599
8610 5.911 -2.826 0.092 -1.404 3.097
8611 5.863 -2.847 0.082 -1.424 3.026
8612 6.018 -2.933 -0.067 -1.269 2.238
8613 5.789 -2.979 0.056 -1.394 1.366
8614 5.900 -2.891 0.127 -1.339 2.285
8615 5.806 -2.913 0.073 -1.417 2.052
8616 5.776 -2.973 0.128 -1.350 1.754
8617 5.807 -2.898 0.018 -1.354 2.167
8618 5.683 -3.028 0.101 -1.390 2.420
8619 5.660 -3.042 0.066 -1.407 2.054
862 5.673 -3.317 0.214 -1.104 0.620
8620 5.692 -3.014 0.050 -1.433 2.233
8621 6.993 -3.644 0.287 0.026 3.858
8622 5.716 -3.020 0.112 -1.388 2.947
8623 5.575 -3.093 0.067 -1.495 3.905
8624 6.943 -3.738 0.456 0.386 3.373
8625 5.906 -3.126 0.237 -1.048 2.282
8626 5.819 -2.968 0.101 -1.302 3.352
8627 6.861 -3.843 0.464 0.378 3.635
8628 5.673 -3.156 0.158 -1.283 2.274
8629 5.603 -3.146 0.108 -1.358 2.567
863 6.309 -3.531 0.218 -0.322 1.061
8630 5.650 -3.208 0.176 -1.209 1.847
8631 5.609 -3.244 0.194 -1.226 1.916
8632 5.807 -3.102 0.113 -1.175 2.618
8633 5.441 -3.612 0.228 -0.981 3.988
8634 6.656 -3.898 0.463 0.362 2.673
8635 5.799 -3.536 0.136 -0.373 0.621
8636 5.198 -4.263 0.297 -0.125 4.002
8637 5.847 -3.919 0.127 -0.102 0.446
8638 5.530 -3.673 0.238 -0.764 3.484
8639 5.665 -3.401 0.161 -1.014 1.995
864 5.986 -3.329 0.132 -0.894 0.798
8640 5.263 -4.113 0.290 -0.275 3.990
8641 5.605 -3.229 0.126 -1.265 3.846
8642 5.603 -3.257 0.188 -1.245 3.896
8643 5.465 -4.125 0.198 -0.242 0.101
8644 5.859 -2.877 0.080 -0.865 2.213
8645 6.065 -3.799 -0.037 -0.378 2.032
8646 6.131 -3.697 0.358 0.067 1.426
8647 6.367 -3.821 0.439 0.282 3.225
8648 5.646 -3.757 0.236 -0.537 1.003
8649 5.984 -2.489 -0.024 -0.745 3.007
865 5.732 -3.172 0.163 -1.199 1.553
8650 6.543 -3.837 0.468 0.342 3.657
8651 5.621 -3.885 0.281 -0.192 2.508
8652 5.839 -4.000 0.342 0.085 1.664
8653 5.769 -3.883 0.349 -0.044 2.217
8654 5.366 -4.053 0.262 -0.284 3.926
8655 5.525 -3.677 0.226 -0.815 3.390
8656 5.466 -3.523 0.222 -1.065 2.831
8657 5.378 -3.583 0.194 -1.099 3.953
8658 5.807 -3.780 0.321 -0.055 0.785
8659 5.361 -3.834 0.281 -0.702 3.963
866 6.675 -3.591 0.453 0.311 1.814
8660 6.403 -3.973 0.456 0.301 3.663
8661 5.207 -4.251 0.285 -0.144 3.996
8662 5.980 -3.803 0.366 0.083 1.337
8663 5.436 -3.465 0.189 -1.194 3.969
8664 5.367 -3.645 0.241 -1.021 3.966
8665 5.522 -3.616 0.237 -0.794 1.514
8666 5.307 -3.935 0.283 -0.644 3.972
8667 6.423 -3.806 0.093 -0.025 2.906
8668 5.855 -3.139 0.140 -0.644 0.711
8669 5.849 -2.910 0.073 -0.858 1.091
867 6.445 -3.948 0.063 -0.052 2.283
8670 5.872 -2.734 0.026 -0.999 1.964
8671 5.592 -3.286 0.178 -1.229 3.949
8672 6.076 -3.029 0.190 -0.702 2.773
8673 6.699 -3.653 0.455 0.317 3.060
8674 6.528 -3.251 0.414 0.097 1.020
8675 6.489 -2.380 0.266 -0.271 2.397
8676 5.768 -3.199 0.145 -1.153 3.195
8677 5.296 -4.084 0.301 -0.364 3.969
8678 5.678 -3.130 0.175 -1.297 3.726
8679 5.650 -3.170 0.134 -1.295 2.594
868 5.685 -3.220 0.180 -1.194 3.654
8680 5.533 -3.261 0.161 -1.323 3.971
8681 5.414 -3.489 0.203 -1.157 3.962
8682 5.783 -3.169 0.172 -1.165 1.948
8683 5.724 -3.032 0.118 -1.377 3.510
8684 5.717 -3.185 0.184 -1.198 1.239
8685 5.794 -3.020 0.101 -1.161 2.738
8686 6.976 -3.697 0.471 0.407 3.914
8687 5.982 -2.833 0.062 -1.336 3.205
8688 5.355 -3.890 0.251 -0.585 3.982
8689 5.642 -2.961 0.013 -1.532 3.960
869 5.262 -4.179 0.287 -0.209 3.970
8690 7.003 -3.574 0.458 0.382 2.889
8691 5.967 -2.849 0.042 -1.324 3.206
8692 5.794 -2.888 0.063 -1.474 2.509
8693 5.902 -2.828 0.058 -1.445 2.811
8694 6.656 -2.987 0.420 -0.441 2.599
8695 5.806 -2.937 0.068 -1.392 1.296
8696 6.777 -3.202 -0.230 -0.678 3.623
8697 5.820 -2.911 0.048 -1.406 1.939
8698 5.926 -2.781 0.096 -1.425 3.173
8699 5.883 -2.809 0.089 -1.445 2.784
87 5.551 -3.866 0.305 -0.209 3.113
870 5.570 -3.358 0.192 -1.133 2.286
8700 5.863 -2.918 0.141 -1.380 2.041
8701 5.706 -2.977 0.096 -1.441 1.598
8702 5.748 -3.037 0.130 -1.338 1.150
8703 5.799 -3.063 0.146 -1.266 0.933
8704 5.698 -2.959 0.060 -1.491 1.551
8705 5.818 -2.928 0.092 -1.386 1.715
8706 5.798 -3.014 0.141 -1.307 1.303
8707 5.791 -2.889 0.030 -1.488 2.904
8708 5.762 -2.864 0.033 -1.538 3.841
8709 5.779 -2.894 0.103 -1.456 3.937
871 5.565 -3.518 0.222 -0.687 0.505
8710 5.738 -2.996 0.132 -1.383 2.159
8711 5.742 -3.018 0.109 -1.343 1.924
8712 5.938 -2.887 0.087 -1.345 2.574
8713 5.832 -2.884 0.115 -1.395 2.433
8714 5.810 -2.850 0.060 -1.468 3.830
8715 5.730 -2.967 0.052 -1.473 3.020
8716 5.773 -3.005 0.116 -1.359 1.715
8717 5.754 -2.971 0.082 -1.414 2.199
8718 5.794 -2.930 0.060 -1.416 2.491
8719 6.167 -3.053 -0.122 -1.088 2.639
872 5.718 -3.338 0.256 -0.272 0.209
8720 5.745 -3.038 0.134 -1.379 2.585
8721 5.484 -3.337 0.194 -1.289 3.967
8722 5.713 -3.010 0.095 -1.420 3.923
8723 5.721 -3.065 0.107 -1.357 2.773
8724 5.610 -3.107 0.056 -1.417 3.805
8725 5.427 -3.495 0.218 -1.146 3.969
8726 5.819 -3.045 0.150 -1.247 3.108
8727 5.643 -3.051 0.108 -1.420 3.857
8728 5.615 -3.202 0.155 -1.293 2.050
8729 5.645 -3.192 0.125 -1.282 2.265
873 5.564 -3.528 0.258 -0.938 0.664
8730 5.506 -3.346 0.165 -1.226 1.702
8731 5.804 -3.101 0.116 -1.183 3.284
8732 5.519 -3.339 0.202 -1.233 3.979
8733 5.686 -3.109 0.093 -1.318 3.617
8734 5.466 -3.349 0.185 -1.267 3.974
8735 6.051 -3.389 0.293 -0.623 2.343
8736 5.972 -2.568 -0.014 -1.072 1.722
8737 5.562 -3.206 0.162 -1.354 3.951
8738 6.455 -3.770 0.105 -0.017 2.706
8739 5.929 -3.442 0.178 -0.437 2.180
874 5.526 -3.416 0.197 -1.110 1.138
8740 5.268 -4.148 0.277 -0.167 0.783
8741 5.886 -3.947 0.135 -0.100 1.319
8742 6.489 -3.803 0.064 -0.076 3.340
8743 5.466 -3.501 0.196 -1.083 1.417
8744 5.409 -3.560 0.243 -1.096 3.973
8745 5.502 -3.569 0.270 -0.929 3.966
8746 5.689 -3.347 0.165 -1.088 2.856
8747 8.451 -0.196 0.219 -0.539 3.597
8748 5.732 -3.649 0.162 -0.378 1.722
8749 5.644 -3.456 0.220 -0.887 3.609
875 5.516 -3.385 0.169 -1.191 1.456
8750 5.651 -3.476 0.267 -0.424 0.680
8751 5.477 -3.918 0.266 -0.181 2.281
8752 6.009 -3.729 0.135 -0.119 0.761
8753 5.217 -4.238 0.295 -0.142 2.322
8754 5.710 -3.949 0.195 -0.097 1.594
8755 5.626 -3.379 0.186 -0.609 2.298
8756 5.579 -3.611 0.239 -0.408 2.905
8757 6.131 -4.015 0.155 -0.003 2.796
8758 5.451 -3.646 0.220 -0.922 1.672
8759 5.637 -3.440 0.207 -0.892 2.022
876 5.596 -3.518 0.225 -0.964 0.665
8760 5.863 -3.969 -0.005 -0.351 0.164
8761 5.286 -4.009 0.294 -0.569 3.962
8762 5.890 -3.944 -0.041 -0.362 0.234
8763 5.506 -3.634 0.201 -0.874 1.074
8764 5.657 -3.539 0.249 -0.886 2.059
8765 5.294 -3.971 0.286 -0.617 3.977
8766 5.439 -3.414 0.202 -1.226 3.972
8767 5.541 -3.430 0.205 -1.104 3.889
8768 6.379 -3.840 0.119 -0.022 3.291
8769 6.489 -3.714 0.442 0.281 3.713
877 6.015 -3.783 0.366 -0.042 0.229
8770 5.747 -3.714 0.086 -0.546 1.270
8771 5.710 -3.551 0.239 -0.422 1.082
8772 5.263 -4.132 0.282 -0.338 3.972
8773 5.723 -3.311 0.114 -1.077 3.443
8774 6.455 -3.852 0.365 0.190 2.070
8775 6.209 -3.389 0.399 -0.444 3.954
8776 6.466 -3.739 -0.022 -0.246 2.667
8777 5.578 -3.224 0.149 -1.322 3.889
8778 5.391 -3.533 0.214 -1.134 3.977
8779 5.591 -3.272 0.193 -1.239 3.902
878 5.517 -3.439 0.175 -1.089 2.228
8780 5.628 -3.213 0.159 -1.267 3.702
8781 6.906 -3.912 0.456 0.403 3.862
8782 5.609 -3.180 0.153 -1.334 3.899
8783 5.595 -3.275 0.154 -1.253 2.423
8784 5.595 -3.211 0.169 -1.286 2.059
8785 5.681 -3.142 0.104 -1.312 2.797
8786 5.792 -3.091 0.072 -1.271 2.741
8787 5.610 -3.184 0.119 -1.313 1.717
8788 5.709 -3.107 0.143 -1.300 3.912
8789 5.695 -3.066 0.105 -1.379 2.580
879 5.674 -3.409 0.229 -0.953 2.589
8790 6.400 -3.049 0.380 -0.596 2.851
8791 5.704 -2.974 0.096 -1.483 3.934
8792 5.646 -3.054 0.072 -1.438 2.455
8793 5.912 -2.926 0.113 -1.285 2.886
8794 5.732 -2.973 0.074 -1.435 2.590
8795 7.180 -3.900 0.474 0.445 3.922
8796 6.566 -2.163 -0.370 -1.059 3.650
8797 5.845 -2.880 0.007 -1.438 3.381
8798 5.734 -3.035 0.083 -1.374 1.833
8799 5.991 -2.982 0.263 -1.112 2.093
88 5.354 -4.054 0.284 -0.174 3.582
880 5.632 -3.356 0.175 -1.099 2.019
8800 5.801 -2.886 0.066 -1.458 3.457
8801 5.596 -3.020 0.066 -1.525 3.968
8802 5.569 -3.097 0.089 -1.481 3.973
8803 5.760 -2.878 -0.006 -1.532 2.662
8804 5.727 -2.992 0.101 -1.403 1.593
8805 5.699 -3.109 0.127 -1.336 1.482
8806 5.667 -3.127 0.099 -1.346 0.992
8807 5.697 -2.986 0.053 -1.460 1.626
8808 5.687 -3.022 0.104 -1.435 1.864
8809 5.747 -2.953 0.030 -1.446 2.654
881 6.579 -3.738 0.064 -0.038 3.605
8810 5.777 -2.893 0.071 -1.453 3.100
8811 5.842 -2.955 0.121 -1.309 2.630
8812 5.707 -2.919 0.031 -1.505 3.772
8813 5.706 -2.976 0.143 -1.451 3.965
8814 5.682 -3.056 0.070 -1.424 2.019
8815 6.705 -3.147 0.429 -0.189 2.517
8816 5.758 -2.893 0.062 -1.464 3.376
8817 5.527 -3.225 0.129 -1.377 3.959
8818 7.086 -3.805 0.464 0.408 3.894
8819 5.748 -3.006 0.096 -1.385 1.901
882 6.119 -3.904 0.103 -0.079 2.426
8820 5.762 -2.995 0.148 -1.363 2.124
8821 6.852 -3.334 0.023 -0.196 3.546
8822 6.405 -3.132 0.428 -0.526 3.926
8823 5.754 -2.978 0.073 -1.409 3.897
8824 5.633 -3.006 0.066 -1.482 3.969
8825 5.730 -3.025 0.106 -1.364 2.719
8826 6.749 -3.581 -0.235 -0.393 3.797
8827 5.541 -3.234 0.147 -1.347 2.495
8828 5.573 -3.171 0.125 -1.382 3.940
8829 5.649 -3.079 0.125 -1.408 3.956
883 6.074 -4.050 0.124 -0.037 3.237
8830 5.559 -3.166 0.137 -1.397 3.948
8831 5.393 -3.517 0.219 -1.167 3.967
8832 5.699 -3.203 0.124 -1.125 1.055
8833 7.697 -2.034 0.401 -0.105 2.464
8834 6.621 -3.732 0.084 -0.040 3.310
8835 6.505 -3.578 0.105 -0.048 2.562
8836 5.679 -3.269 0.177 -1.152 3.891
8837 5.571 -3.271 0.161 -1.253 2.746
8838 6.462 -3.680 0.096 -0.034 3.163
8839 5.815 -2.753 -0.003 -1.041 1.793
884 5.645 -3.492 0.161 -0.935 2.559
8840 5.420 -3.509 0.215 -1.138 3.973
8841 6.721 -3.706 0.459 0.362 3.365
8842 5.612 -3.426 0.210 -1.048 2.021
8843 5.204 -4.257 0.301 -0.131 3.998
8844 6.412 -3.949 0.042 -0.043 3.494
8845 5.533 -3.442 0.183 -1.102 1.543
8846 5.470 -3.427 0.193 -1.200 3.977
8847 6.330 -3.892 -0.189 -0.444 3.844
8848 5.387 -3.630 0.240 -1.040 3.981
8849 5.934 -2.809 0.071 -0.855 2.117
885 6.336 -3.926 0.048 -0.079 2.066
8850 6.405 -3.782 0.421 0.216 2.642
8851 6.037 -3.455 0.186 -0.225 3.376
8852 5.586 -3.454 0.173 -1.025 3.746
8853 5.382 -3.739 0.247 -0.789 3.969
8854 5.409 -3.660 0.239 -0.930 1.008
8855 5.464 -4.040 0.271 -0.165 3.063
8856 5.835 -3.830 0.010 -0.346 0.192
8857 5.613 -3.642 0.258 -0.307 1.088
8858 5.460 -3.703 0.213 -0.483 2.489
8859 5.680 -3.646 0.235 -0.311 1.271
886 5.577 -3.405 0.212 -1.106 3.087
8860 6.427 -3.882 0.392 0.240 3.901
8861 5.509 -3.221 0.140 -0.741 0.894
8862 6.250 -3.838 0.152 -0.012 3.107
8863 5.976 -3.853 0.148 -0.091 1.160
8864 5.373 -3.832 0.251 -0.704 0.794
8865 5.887 -3.925 0.156 -0.091 0.925
8866 6.109 -3.825 0.161 -0.045 1.935
8867 5.729 -3.520 0.227 -0.797 3.458
8868 5.443 -3.457 0.178 -1.156 2.505
8869 5.521 -3.528 0.195 -1.049 1.801
887 5.566 -3.643 0.222 -0.759 2.130
8870 6.264 -3.926 0.104 -0.029 3.863
8871 6.190 -3.881 0.164 -0.003 2.614
8872 5.746 -3.776 0.264 -0.245 2.410
8873 5.253 -4.176 0.285 -0.160 3.766
8874 5.580 -3.758 0.313 -0.252 0.872
8875 6.037 -3.978 0.159 -0.059 1.578
8876 5.805 -4.005 0.153 -0.093 1.706
8877 6.154 -3.731 0.109 -0.105 1.301
8878 5.597 -3.341 0.193 -0.885 1.944
8879 5.580 -3.239 0.178 -1.319 3.946
888 6.009 -3.893 0.318 0.062 1.957
8880 5.561 -3.433 0.191 -1.104 2.215
8881 5.736 -3.380 0.225 -0.976 3.812
8882 5.984 -3.358 0.298 -0.440 0.884
8883 5.438 -3.373 0.170 -1.291 3.973
8884 5.253 -4.152 0.284 -0.282 3.974
8885 5.424 -3.395 0.185 -1.268 3.972
8886 5.632 -3.265 0.171 -1.221 1.507
8887 6.740 -4.008 0.472 0.423 3.980
8888 5.738 -3.117 0.143 -1.280 3.112
8889 6.543 -3.170 0.435 -0.306 3.395
889 5.483 -3.733 0.225 -0.713 0.756
8890 5.652 -3.152 0.163 -1.285 2.760
8891 6.033 -2.661 0.101 -0.917 0.867
8892 5.701 -3.024 0.132 -1.408 3.891
8893 6.772 -3.296 0.461 -0.045 3.895
8894 6.357 -1.967 -0.375 -0.937 3.482
8895 6.375 -2.778 0.300 -0.311 2.820
8896 5.809 -2.949 0.096 -1.400 3.835
8897 5.505 -3.293 0.180 -1.301 3.974
8898 5.780 -2.913 0.045 -1.470 3.901
8899 5.885 -2.895 0.051 -1.361 3.413
89 5.199 -4.263 0.299 -0.125 3.999
890 5.435 -3.697 0.229 -0.887 0.928
8900 5.727 -3.020 0.092 -1.380 2.221
8901 5.647 -3.096 0.131 -1.387 1.726
8902 5.688 -3.066 0.099 -1.363 1.762
8903 7.027 -3.773 0.477 0.401 2.699
8904 5.911 -2.964 -0.043 -1.269 1.854
8905 5.784 -2.963 0.121 -1.400 2.005
8906 5.765 -3.056 0.114 -1.351 1.579
8907 6.466 -3.071 0.409 -0.553 3.889
8908 5.860 -3.058 0.135 -1.227 1.840
8909 5.688 -3.063 0.073 -1.378 1.565
891 6.511 -3.786 0.453 0.306 3.930
8910 5.714 -3.047 0.151 -1.365 1.726
8911 5.679 -3.077 0.132 -1.372 1.764
8912 5.677 -3.050 0.088 -1.416 2.358
8913 6.050 -3.033 0.319 -0.991 1.738
8914 5.689 -3.130 0.146 -1.303 1.296
8915 5.708 -3.092 0.164 -1.296 1.704
8916 5.743 -2.917 0.052 -1.484 3.961
8917 5.780 -2.892 0.054 -1.465 3.931
8918 5.863 -2.934 0.080 -1.349 3.665
8919 5.577 -3.104 0.075 -1.471 3.963
892 5.979 -3.893 -0.007 -0.332 0.476
8920 5.707 -2.993 0.065 -1.455 3.935
8921 5.659 -3.011 0.025 -1.491 3.908
8922 5.733 -3.073 0.121 -1.311 2.227
8923 6.919 -3.821 0.461 0.385 2.651
8924 5.683 -3.055 0.078 -1.395 2.619
8925 5.754 -2.991 0.073 -1.393 3.255
8926 5.539 -3.224 0.134 -1.357 3.951
8927 5.646 -3.060 0.102 -1.410 3.322
8928 5.686 -3.160 0.202 -1.253 2.090
8929 5.615 -3.213 0.171 -1.291 3.944
893 5.887 -3.579 -0.003 -0.749 1.778
8930 5.874 -3.227 0.257 -0.923 1.931
8931 5.563 -3.317 0.174 -1.221 1.322
8932 5.602 -3.123 0.092 -1.390 3.196
8933 5.391 -3.513 0.193 -1.175 3.954
8934 5.673 -3.147 0.100 -1.338 3.910
8935 6.038 -2.990 0.000 -0.963 2.413
8936 5.717 -3.180 0.125 -1.208 1.934
8937 6.198 -3.120 -0.064 -0.982 3.672
8938 5.725 -3.130 0.117 -1.245 3.423
8939 6.221 -3.312 0.404 -0.237 3.258
894 6.148 -2.869 0.135 -0.385 2.543
8940 5.457 -3.584 0.273 -0.993 3.986
8941 5.524 -3.405 0.172 -1.183 3.000
8942 5.383 -3.589 0.204 -1.106 3.979
8943 5.323 -4.038 0.280 -0.441 3.986
8944 6.091 -3.906 -0.034 -0.340 0.287
8945 6.689 -3.772 0.469 0.381 3.927
8946 6.454 -3.748 0.448 0.276 2.157
8947 5.562 -3.316 0.179 -1.210 3.277
8948 5.674 -3.236 0.205 -1.185 3.635
8949 5.616 -3.287 0.185 -1.183 3.136
895 5.994 -3.830 0.099 -0.130 0.830
8950 5.408 -3.440 0.183 -1.243 3.981
8951 5.429 -3.436 0.177 -1.230 3.950
8952 5.567 -3.357 0.203 -0.647 1.839
8953 6.298 -3.807 0.430 0.255 2.455
8954 5.705 -3.480 0.238 -0.882 2.797
8955 6.066 -3.771 0.102 -0.122 1.634
8956 5.359 -3.847 0.282 -0.723 3.967
8957 5.641 -3.747 0.131 -0.606 0.701
8958 6.169 -3.798 0.399 0.177 3.416
8959 5.636 -3.411 0.218 -1.009 3.807
896 5.986 -4.022 0.420 0.186 1.757
8960 5.485 -3.695 0.253 -0.737 3.176
8961 5.198 -4.263 0.289 -0.138 4.000
8962 5.440 -3.735 0.248 -0.586 2.002
8963 5.406 -3.989 0.239 -0.297 0.229
8964 5.713 -3.991 0.009 -0.391 0.100
8965 5.384 -3.833 0.245 -0.589 0.711
8966 5.406 -3.886 0.275 -0.401 0.364
8967 5.853 -3.603 0.335 -0.057 1.158
8968 5.398 -3.774 0.247 -0.792 1.843
8969 5.198 -4.263 0.294 -0.130 4.000
897 5.709 -3.633 0.310 -0.662 3.941
8970 6.190 -3.788 0.177 -0.031 3.651
8971 6.530 -3.576 0.440 0.260 2.997
8972 6.068 -3.962 0.129 -0.057 1.434
8973 5.520 -3.437 0.177 -1.093 2.527
8974 5.655 -3.329 0.192 -1.108 3.802
8975 5.302 -4.043 0.294 -0.222 1.567
8976 5.361 -4.089 0.224 -0.243 0.188
8977 5.443 -3.888 0.243 -0.271 1.180
8978 5.881 -3.852 0.166 -0.115 1.975
8979 5.875 -3.831 0.138 -0.174 0.783
898 5.505 -3.577 0.201 -0.908 1.283
8980 6.321 -3.704 0.151 -0.050 2.259
8981 5.610 -3.286 0.146 -0.978 0.976
8982 7.669 -1.849 -0.070 -0.715 1.818
8983 6.080 -3.763 -0.115 -0.434 0.330
8984 5.401 -3.544 0.235 -1.129 3.978
8985 5.615 -3.379 0.253 -1.072 3.772
8986 5.544 -3.409 0.164 -1.079 1.146
8987 5.614 -3.228 0.143 -1.274 2.346
8988 6.645 -3.853 0.471 0.339 1.201
8989 5.562 -3.244 0.140 -1.291 1.959
899 6.177 -3.706 0.113 -0.101 2.748
8990 5.480 -3.392 0.197 -1.227 3.976
8991 5.606 -3.177 0.172 -1.342 3.953
8992 5.583 -3.100 0.079 -1.417 3.953
8993 5.855 -3.094 0.212 -1.161 3.368
8994 6.588 -3.782 0.081 -0.031 1.502
8995 5.842 -3.109 0.138 -1.212 3.260
8996 5.913 -3.139 0.218 -1.083 2.500
8997 5.225 -4.234 0.295 -0.138 3.986
8998 5.662 -3.109 0.151 -1.367 3.924
8999 5.532 -3.234 0.153 -1.350 3.969
90 5.348 -4.072 0.278 -0.218 2.329
900 5.881 -3.876 0.017 -0.312 1.704
9000 5.635 -3.088 0.090 -1.412 2.915
9001 5.562 -3.107 0.112 -1.473 3.985
9002 5.655 -3.058 0.095 -1.425 3.936
9003 5.559 -3.104 0.065 -1.479 3.959
9004 5.422 -3.471 0.215 -1.187 3.969
9005 5.671 -2.998 0.097 -1.487 3.946
9006 5.520 -3.282 0.178 -1.294 3.973
9007 5.675 -2.944 -0.003 -1.523 3.010
9008 5.674 -3.052 0.118 -1.413 1.810
9009 5.721 -2.915 0.087 -1.468 3.901
901 5.850 -3.920 0.040 -0.317 1.296
9010 5.536 -3.250 0.174 -1.328 3.966
9011 5.660 -3.003 0.052 -1.473 3.894
9012 5.467 -3.337 0.173 -1.302 3.977
9013 5.626 -3.031 0.068 -1.487 3.963
9014 5.623 -3.022 0.100 -1.476 3.968
9015 5.618 -3.135 0.121 -1.385 2.155
9016 5.805 -3.063 0.072 -1.295 2.232
9017 6.992 -3.599 0.457 0.379 3.523
9018 5.801 -3.125 0.182 -1.210 1.628
9019 5.599 -3.092 0.086 -1.446 3.958
902 6.351 -3.523 0.445 0.220 2.845
9020 6.772 -3.561 0.099 -0.030 2.118
9021 5.463 -3.321 0.175 -1.313 3.973
9022 5.751 -2.952 0.057 -1.435 3.632
9023 5.462 -3.500 0.233 -1.106 3.968
9024 5.670 -3.034 0.125 -1.414 3.948
9025 5.781 -3.086 0.129 -1.278 3.193
9026 5.708 -3.058 0.180 -1.370 3.947
9027 5.777 -2.999 0.120 -1.359 3.702
9028 5.679 -3.055 0.053 -1.417 3.869
9029 5.805 -3.064 0.150 -1.261 3.450
903 5.212 -4.248 0.284 -0.140 3.995
9030 5.679 -3.071 0.113 -1.376 3.949
9031 5.729 -3.125 0.147 -1.284 3.851
9032 5.570 -3.327 0.148 -1.230 1.575
